,date,text,Comment,Word_Tok,CommentAferPreproc,sentiment
110,2021-03-30 22:54:36,"b'Mi 11 Ultra Becomes Top-Ranked Camera Phone on DxOMark, Surpasses Huawei Mate 40\xc2\xa0Pro+ https://t.co/GaMAAc4Sce'","b'mi 11 ultra becomes top-ranked camera phone on dxomark, surpasses huawei mate 40\xc2\xa0pro+ https://t.co/gamaac4sce'","['b', 'mi', '11', 'ultra', 'becomes', 'top', 'ranked', 'camera', 'phone', 'on', 'dxomark', 'surpasses', 'huawei', 'mate', '40', 'xc2', 'xa0pro', 'https', 't', 'co', 'gamaac4sce']",b mi 11 ultra becomes top ranked camera phone dxomark surpasses huawei mate 40 xc2 xa0pro http co gamaac4sce,Positive
111,2021-03-30 22:54:31,"b'RT @sunlorrie: Um, he threatened the safety of Canadians living in Hong Kong:  China ambassador makes veiled threat to Hong Kong-based Cana\xe2\x80\xa6'","b'rt @sunlorrie: um, he threatened the safety of canadians living in hong kong:  china ambassador makes veiled threat to hong kong-based cana\xe2\x80\xa6'","['b', 'rt', 'sunlorrie', 'um', 'he', 'threatened', 'the', 'safety', 'of', 'canadians', 'living', 'in', 'hong', 'kong', 'china', 'ambassador', 'makes', 'veiled', 'threat', 'to', 'hong', 'kong', 'based', 'cana', 'xe2', 'x80', 'xa6']",b rt sunlorrie um threatened safety canadian living hong kong china ambassador make veiled threat hong kong based cana xe2 x80 xa6,Neutral
112,2021-03-30 22:53:19,b'HUAWEI BOLT PROMOTION TERMS AND CONDITIONS https://t.co/8FxTheSHo8',b'huawei bolt promotion terms and conditions https://t.co/8fxthesho8',"['b', 'huawei', 'bolt', 'promotion', 'terms', 'and', 'conditions', 'https', 't', 'co', '8fxthesho8']",b huawei bolt promotion term condition http co 8fxthesho8,Neutral
113,2021-03-30 22:52:49,b'Weekend Chill - Share The Songs You Play First To Test Your New Earphones https://t.co/dSZlEjOgCS',b'weekend chill - share the songs you play first to test your new earphones https://t.co/dszlejogcs',"['b', 'weekend', 'chill', 'share', 'the', 'songs', 'you', 'play', 'first', 'to', 'test', 'your', 'new', 'earphones', 'https', 't', 'co', 'dszlejogcs']",b weekend chill share song play first test new earphone http co dszlejogcs,Positive
114,2021-03-30 22:52:33,"b""RT @CNAStech: .@MartijnRasser advocates for Open RAN as a way to address Beijing's 5G strategy. \n\nRead more:\nhttps://t.co/PCU7UMVo2W""","b""rt @cnastech: .@martijnrasser advocates for open ran as a way to address beijing's 5g strategy. \n\nread more:\nhttps://t.co/pcu7umvo2w""","['b', 'rt', 'cnastech', 'martijnrasser', 'advocates', 'for', 'open', 'ran', 'as', 'a', 'way', 'to', 'address', 'beijing', 's', '5g', 'strategy', 'n', 'nread', 'more', 'nhttps', 't', 'co', 'pcu7umvo2w']",b rt cnastech martijnrasser advocate open ran way address beijing 5g strategy n nread nhttps co pcu7umvo2w,Neutral
115,2021-03-30 22:52:16,b'HUAWEI FreeBuds 4i - Learn with the Training Team #HuaweiCommunity https://t.co/aNzcOsWDSf',b'huawei freebuds 4i - learn with the training team #huaweicommunity https://t.co/anzcoswdsf',"['b', 'huawei', 'freebuds', '4i', 'learn', 'with', 'the', 'training', 'team', 'huaweicommunity', 'https', 't', 'co', 'anzcoswdsf']",b huawei freebuds 4i learn training team huaweicommunity http co anzcoswdsf,Neutral
116,2021-03-30 22:52:14,"b""@volkskrant Don't trust Huawei anymore. \nIt is a technology Virus of Huawei.\nIt also made in China. \nLet's boycott\xe2\x80\xa6 https://t.co/lRQE1JTDeq""","b""@volkskrant don't trust huawei anymore. \nit is a technology virus of huawei.\nit also made in china. \nlet's boycott\xe2\x80\xa6 https://t.co/lrqe1jtdeq""","['b', 'volkskrant', 'don', 't', 'trust', 'huawei', 'anymore', 'nit', 'is', 'a', 'technology', 'virus', 'of', 'huawei', 'nit', 'also', 'made', 'in', 'china', 'nlet', 's', 'boycott', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'lrqe1jtdeq']",b volkskrant trust huawei anymore nit technology virus huawei nit also made china nlet boycott xe2 x80 xa6 http co lrqe1jtdeq,Neutral
117,2021-03-30 22:51:40,"b""@huibmodderkolk Don't trust Huawei anymore. \nIt is a technology Virus of Huawei.\nIt also made in China. \nLet's boyc\xe2\x80\xa6 https://t.co/l5T5qwGB9h""","b""@huibmodderkolk don't trust huawei anymore. \nit is a technology virus of huawei.\nit also made in china. \nlet's boyc\xe2\x80\xa6 https://t.co/l5t5qwgb9h""","['b', 'huibmodderkolk', 'don', 't', 'trust', 'huawei', 'anymore', 'nit', 'is', 'a', 'technology', 'virus', 'of', 'huawei', 'nit', 'also', 'made', 'in', 'china', 'nlet', 's', 'boyc', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'l5t5qwgb9h']",b huibmodderkolk trust huawei anymore nit technology virus huawei nit also made china nlet boyc xe2 x80 xa6 http co l5t5qwgb9h,Neutral
118,2021-03-30 22:51:06,b'HUAWEI Mate 40 Pro Hands-on Review #HuaweiCommunity https://t.co/EH5Q2Zrm7k',b'huawei mate 40 pro hands-on review #huaweicommunity https://t.co/eh5q2zrm7k',"['b', 'huawei', 'mate', '40', 'pro', 'hands', 'on', 'review', 'huaweicommunity', 'https', 't', 'co', 'eh5q2zrm7k']",b huawei mate 40 pro hand review huaweicommunity http co eh5q2zrm7k,Neutral
119,2021-03-30 22:50:43,"b'@PIIE @ChorzempaMartin But, your Govt attacks Huawei as a state owned company and is scared of it'","b'@piie @chorzempamartin but, your govt attacks huawei as a state owned company and is scared of it'","['b', 'piie', 'chorzempamartin', 'but', 'your', 'govt', 'attacks', 'huawei', 'as', 'a', 'state', 'owned', 'company', 'and', 'is', 'scared', 'of', 'it']",b piie chorzempamartin govt attack huawei state owned company scared,Neutral
120,2021-03-30 22:50:18,b'@HuaweiZA  Music At Your FingerTips Competitions on #HuaweiCommunity https://t.co/tgxdZJKsHB',b'@huaweiza  music at your fingertips competitions on #huaweicommunity https://t.co/tgxdzjkshb',"['b', 'huaweiza', 'music', 'at', 'your', 'fingertips', 'competitions', 'on', 'huaweicommunity', 'https', 't', 'co', 'tgxdzjkshb']",b huaweiza music fingertip competition huaweicommunity http co tgxdzjkshb,Neutral
121,2021-03-30 22:50:04,b'#Cardboard now supported #samsung #moto #huawei https://t.co/eIkGWQQy7m',b'#cardboard now supported #samsung #moto #huawei https://t.co/eikgwqqy7m',"['b', 'cardboard', 'now', 'supported', 'samsung', 'moto', 'huawei', 'https', 't', 'co', 'eikgwqqy7m']",b cardboard supported samsung moto huawei http co eikgwqqy7m,Neutral
122,2021-03-30 22:48:55,b'First glance at the stylish HUAWEI FreeBuds 4i! @HuaweiZA #HuaweiCommunity \nhttps://t.co/xZX4LAQucd',b'first glance at the stylish huawei freebuds 4i! @huaweiza #huaweicommunity \nhttps://t.co/xzx4laqucd',"['b', 'first', 'glance', 'at', 'the', 'stylish', 'huawei', 'freebuds', '4i', 'huaweiza', 'huaweicommunity', 'nhttps', 't', 'co', 'xzx4laqucd']",b first glance stylish huawei freebuds 4i huaweiza huaweicommunity nhttps co xzx4laqucd,Positive
123,2021-03-30 22:46:22,"b""RT @Ronald_vanLoon: The Importance of #DigitalInclusion in Today's World\nby @Ronald_vanLoon &amp; @KenHu_Huawei, Deputy Chairman at @Huawei |\xe2\x80\xa6""","b""rt @ronald_vanloon: the importance of #digitalinclusion in today's world\nby @ronald_vanloon &amp; @kenhu_huawei, deputy chairman at @huawei |\xe2\x80\xa6""","['b', 'rt', 'ronald_vanloon', 'the', 'importance', 'of', 'digitalinclusion', 'in', 'today', 's', 'world', 'nby', 'ronald_vanloon', 'amp', 'kenhu_huawei', 'deputy', 'chairman', 'at', 'huawei', 'xe2', 'x80', 'xa6']",b rt ronald_vanloon importance digitalinclusion today world nby ronald_vanloon amp kenhu_huawei deputy chairman huawei xe2 x80 xa6,Neutral
124,2021-03-30 22:46:04,"b'RT @sunlorrie: Um, he threatened the safety of Canadians living in Hong Kong:  China ambassador makes veiled threat to Hong Kong-based Cana\xe2\x80\xa6'","b'rt @sunlorrie: um, he threatened the safety of canadians living in hong kong:  china ambassador makes veiled threat to hong kong-based cana\xe2\x80\xa6'","['b', 'rt', 'sunlorrie', 'um', 'he', 'threatened', 'the', 'safety', 'of', 'canadians', 'living', 'in', 'hong', 'kong', 'china', 'ambassador', 'makes', 'veiled', 'threat', 'to', 'hong', 'kong', 'based', 'cana', 'xe2', 'x80', 'xa6']",b rt sunlorrie um threatened safety canadian living hong kong china ambassador make veiled threat hong kong based cana xe2 x80 xa6,Neutral
125,2021-03-30 22:45:25,"b'RT @sunlorrie: Um, he threatened the safety of Canadians living in Hong Kong:  China ambassador makes veiled threat to Hong Kong-based Cana\xe2\x80\xa6'","b'rt @sunlorrie: um, he threatened the safety of canadians living in hong kong:  china ambassador makes veiled threat to hong kong-based cana\xe2\x80\xa6'","['b', 'rt', 'sunlorrie', 'um', 'he', 'threatened', 'the', 'safety', 'of', 'canadians', 'living', 'in', 'hong', 'kong', 'china', 'ambassador', 'makes', 'veiled', 'threat', 'to', 'hong', 'kong', 'based', 'cana', 'xe2', 'x80', 'xa6']",b rt sunlorrie um threatened safety canadian living hong kong china ambassador make veiled threat hong kong based cana xe2 x80 xa6,Neutral
126,2021-03-30 22:44:44,"b""@FallOutFroy Huawei 920 pro, it's a lanky boiii""","b""@falloutfroy huawei 920 pro, it's a lanky boiii""","['b', 'falloutfroy', 'huawei', '920', 'pro', 'it', 's', 'a', 'lanky', 'boiii']",b falloutfroy huawei 920 pro lanky boiii,Neutral
127,2021-03-30 22:44:00,"b'RT @BrendanCarrFCC: Despite the FCC determining that Huawei, ZTE, and other entities pose national security threats, they can continue to i\xe2\x80\xa6'","b'rt @brendancarrfcc: despite the fcc determining that huawei, zte, and other entities pose national security threats, they can continue to i\xe2\x80\xa6'","['b', 'rt', 'brendancarrfcc', 'despite', 'the', 'fcc', 'determining', 'that', 'huawei', 'zte', 'and', 'other', 'entities', 'pose', 'national', 'security', 'threats', 'they', 'can', 'continue', 'to', 'i', 'xe2', 'x80', 'xa6']",b rt brendancarrfcc despite fcc determining huawei zte entity pose national security threat continue xe2 x80 xa6,Neutral
128,2021-03-30 22:42:54,b'@booredatwork &amp;\n*2.0.0.5 huawei lol',b'@booredatwork &amp;\n*2.0.0.5 huawei lol',"['b', 'booredatwork', 'amp', 'n', '2', '0', '0', '5', 'huawei', 'lol']",b booredatwork amp n 2 0 0 5 huawei lol,Positive
129,2021-03-30 22:42:38,"b'Um, he threatened the safety of Canadians living in Hong Kong:  China ambassador makes veiled threat to Hong Kong-b\xe2\x80\xa6 https://t.co/4uNcmX0Ccu'","b'um, he threatened the safety of canadians living in hong kong:  china ambassador makes veiled threat to hong kong-b\xe2\x80\xa6 https://t.co/4uncmx0ccu'","['b', 'um', 'he', 'threatened', 'the', 'safety', 'of', 'canadians', 'living', 'in', 'hong', 'kong', 'china', 'ambassador', 'makes', 'veiled', 'threat', 'to', 'hong', 'kong', 'b', 'xe2', 'x80', 'xa6', 'https', 't', 'co', '4uncmx0ccu']",b um threatened safety canadian living hong kong china ambassador make veiled threat hong kong b xe2 x80 xa6 http co 4uncmx0ccu,Neutral
130,2021-03-30 22:42:31,b'Ban Huawei 5G and ship Meng to the Americans.\nToo late for the 2 Michaels. Trudeau failed them 2 yrs ago. https://t.co/d63YSW5RUf',b'ban huawei 5g and ship meng to the americans.\ntoo late for the 2 michaels. trudeau failed them 2 yrs ago. https://t.co/d63ysw5ruf',"['b', 'ban', 'huawei', '5g', 'and', 'ship', 'meng', 'to', 'the', 'americans', 'ntoo', 'late', 'for', 'the', '2', 'michaels', 'trudeau', 'failed', 'them', '2', 'yrs', 'ago', 'https', 't', 'co', 'd63ysw5ruf']",b ban huawei 5g ship meng american ntoo late 2 michael trudeau failed 2 yr ago http co d63ysw5ruf,Negative
131,2021-03-30 22:42:11,"b'RT @sdxcentral: Check out: Cisco, Huawei Dominate Down Enterprise Network Market, Dell\xe2\x80\x99Oro Says \nBoth vendors managed to maintain control o\xe2\x80\xa6'","b'rt @sdxcentral: check out: cisco, huawei dominate down enterprise network market, dell\xe2\x80\x99oro says \nboth vendors managed to maintain control o\xe2\x80\xa6'","['b', 'rt', 'sdxcentral', 'check', 'out', 'cisco', 'huawei', 'dominate', 'down', 'enterprise', 'network', 'market', 'dell', 'xe2', 'x80', 'x99oro', 'says', 'nboth', 'vendors', 'managed', 'to', 'maintain', 'control', 'o', 'xe2', 'x80', 'xa6']",b rt sdxcentral check cisco huawei dominate enterprise network market dell xe2 x80 x99oro say nboth vendor managed maintain control xe2 x80 xa6,Neutral
132,2021-03-30 22:42:01,b'#hashtag1 90MB/s Speed 100% Original For Huawei Mate 20/20 Pro/20X NM Card 256GB Nano Memory Card\xe2\x80\xa6 https://t.co/qnqMBzRiIc',b'#hashtag1 90mb/s speed 100% original for huawei mate 20/20 pro/20x nm card 256gb nano memory card\xe2\x80\xa6 https://t.co/qnqmbzriic',"['b', 'hashtag1', '90mb', 's', 'speed', '100', 'original', 'for', 'huawei', 'mate', '20', '20', 'pro', '20x', 'nm', 'card', '256gb', 'nano', 'memory', 'card', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'qnqmbzriic']",b hashtag1 90mb speed 100 original huawei mate 20 20 pro 20x nm card 256gb nano memory card xe2 x80 xa6 http co qnqmbzriic,Positive
133,2021-03-30 22:39:32,b'@tsheppiii Thank you for contacting Huawei and we appreciate the interest shown for our devices please note that yo\xe2\x80\xa6 https://t.co/6INxk6oaEj',b'@tsheppiii thank you for contacting huawei and we appreciate the interest shown for our devices please note that yo\xe2\x80\xa6 https://t.co/6inxk6oaej',"['b', 'tsheppiii', 'thank', 'you', 'for', 'contacting', 'huawei', 'and', 'we', 'appreciate', 'the', 'interest', 'shown', 'for', 'our', 'devices', 'please', 'note', 'that', 'yo', 'xe2', 'x80', 'xa6', 'https', 't', 'co', '6inxk6oaej']",b tsheppiii thank contacting huawei appreciate interest shown device please note yo xe2 x80 xa6 http co 6inxk6oaej,Neutral
134,2021-03-30 22:38:41,"b'Mi 11 Ultra Becomes Top-Ranked Camera Phone on DxOMark, Surpasses Huawei Mate 40 Pro+ https://t.co/ka6B1TYfbd'","b'mi 11 ultra becomes top-ranked camera phone on dxomark, surpasses huawei mate 40 pro+ https://t.co/ka6b1tyfbd'","['b', 'mi', '11', 'ultra', 'becomes', 'top', 'ranked', 'camera', 'phone', 'on', 'dxomark', 'surpasses', 'huawei', 'mate', '40', 'pro', 'https', 't', 'co', 'ka6b1tyfbd']",b mi 11 ultra becomes top ranked camera phone dxomark surpasses huawei mate 40 pro http co ka6b1tyfbd,Positive
135,2021-03-30 22:36:03,b'RT @violetalpzz: Buscan camarerx con experiencia\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb  https://t.co/ZqToyKuNVU',b'rt @violetalpzz: buscan camarerx con experiencia\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb  https://t.co/zqtoykunvu',"['b', 'rt', 'violetalpzz', 'buscan', 'camarerx', 'con', 'experiencia', 'xf0', 'x9f', 'x91', 'x87', 'xf0', 'x9f', 'x8f', 'xbb', 'xf0', 'x9f', 'x91', 'x87', 'xf0', 'x9f', 'x8f', 'xbb', 'https', 't', 'co', 'zqtoykunvu']",b rt violetalpzz buscan camarerx con experiencia xf0 x9f x91 x87 xf0 x9f x8f xbb xf0 x9f x91 x87 xf0 x9f x8f xbb http co zqtoykunvu,Neutral
136,2021-03-30 22:35:42,b'@GluttonSloth @AziziKhosraw @BBCWorld Someone better they banned thoer product such as tech. Look at huawei they ba\xe2\x80\xa6 https://t.co/lTDpbzu1qu',b'@gluttonsloth @azizikhosraw @bbcworld someone better they banned thoer product such as tech. look at huawei they ba\xe2\x80\xa6 https://t.co/ltdpbzu1qu',"['b', 'gluttonsloth', 'azizikhosraw', 'bbcworld', 'someone', 'better', 'they', 'banned', 'thoer', 'product', 'such', 'as', 'tech', 'look', 'at', 'huawei', 'they', 'ba', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'ltdpbzu1qu']",b gluttonsloth azizikhosraw bbcworld someone better banned thoer product tech look huawei ba xe2 x80 xa6 http co ltdpbzu1qu,Positive
137,2021-03-30 22:35:42,b'@HuaweiZA  FreeBuds 4i  - Unique Design #HuaweiCommunity \nhttps://t.co/UDwaNzbkCw',b'@huaweiza  freebuds 4i  - unique design #huaweicommunity \nhttps://t.co/udwanzbkcw',"['b', 'huaweiza', 'freebuds', '4i', 'unique', 'design', 'huaweicommunity', 'nhttps', 't', 'co', 'udwanzbkcw']",b huaweiza freebuds 4i unique design huaweicommunity nhttps co udwanzbkcw,Positive
138,2021-03-30 22:34:13,b'#techy #recommended Shockproof Armor Case for Huawei https://t.co/iqr4VRNpJI https://t.co/cz86M1p184',b'#techy #recommended shockproof armor case for huawei https://t.co/iqr4vrnpji https://t.co/cz86m1p184',"['b', 'techy', 'recommended', 'shockproof', 'armor', 'case', 'for', 'huawei', 'https', 't', 'co', 'iqr4vrnpji', 'https', 't', 'co', 'cz86m1p184']",b techy recommended shockproof armor case huawei http co iqr4vrnpji http co cz86m1p184,Neutral
139,2021-03-30 22:33:43,b'Buscan camarerx con experiencia\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb  https://t.co/ZqToyKuNVU',b'buscan camarerx con experiencia\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb  https://t.co/zqtoykunvu',"['b', 'buscan', 'camarerx', 'con', 'experiencia', 'xf0', 'x9f', 'x91', 'x87', 'xf0', 'x9f', 'x8f', 'xbb', 'xf0', 'x9f', 'x91', 'x87', 'xf0', 'x9f', 'x8f', 'xbb', 'https', 't', 'co', 'zqtoykunvu']",b buscan camarerx con experiencia xf0 x9f x91 x87 xf0 x9f x8f xbb xf0 x9f x91 x87 xf0 x9f x8f xbb http co zqtoykunvu,Neutral
140,2021-03-30 22:33:17,b'RT @huawei_power: Huawei innovative digital power solutions will not only create commercial values but also contribute to sustainable devel\xe2\x80\xa6',b'rt @huawei_power: huawei innovative digital power solutions will not only create commercial values but also contribute to sustainable devel\xe2\x80\xa6',"['b', 'rt', 'huawei_power', 'huawei', 'innovative', 'digital', 'power', 'solutions', 'will', 'not', 'only', 'create', 'commercial', 'values', 'but', 'also', 'contribute', 'to', 'sustainable', 'devel', 'xe2', 'x80', 'xa6']",b rt huawei_power huawei innovative digital power solution create commercial value also contribute sustainable devel xe2 x80 xa6,Positive
141,2021-03-30 22:32:35,"b""Should I buy a GPU? Trying to invest in my future. My Huawei CPU just can't take rendering anymore \xf0\x9f\x92\x80, if so which G\xe2\x80\xa6 https://t.co/wdyaeBWxHh""","b""should i buy a gpu? trying to invest in my future. my huawei cpu just can't take rendering anymore \xf0\x9f\x92\x80, if so which g\xe2\x80\xa6 https://t.co/wdyaebwxhh""","['b', 'should', 'i', 'buy', 'a', 'gpu', 'trying', 'to', 'invest', 'in', 'my', 'future', 'my', 'huawei', 'cpu', 'just', 'can', 't', 'take', 'rendering', 'anymore', 'xf0', 'x9f', 'x92', 'x80', 'if', 'so', 'which', 'g', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'wdyaebwxhh']",b buy gpu trying invest future huawei cpu take rendering anymore xf0 x9f x92 x80 g xe2 x80 xa6 http co wdyaebwxhh,Neutral
142,2021-03-30 22:31:53,"b'RT @Zizezkianism: Adani has monetary and business interests with the Burmese military! It\'s time for Western ""Democracies"" to blacklist thi\xe2\x80\xa6'","b'rt @zizezkianism: adani has monetary and business interests with the burmese military! it\'s time for western ""democracies"" to blacklist thi\xe2\x80\xa6'","['b', 'rt', 'zizezkianism', 'adani', 'has', 'monetary', 'and', 'business', 'interests', 'with', 'the', 'burmese', 'military', 'it', 's', 'time', 'for', 'western', 'democracies', 'to', 'blacklist', 'thi', 'xe2', 'x80', 'xa6']",b rt zizezkianism adani monetary business interest burmese military time western democracy blacklist thi xe2 x80 xa6,Negative
143,2021-03-30 22:31:34,b'RT @BitTorrent: \xf0\x9f\xa4\x9d#BitTorrent struck a partnership with #Huawei in 2020!\n\n#BitTorrent  #BTT #BTFS #DLive #uTorrent \n\n@BitTorrent @justinsunt\xe2\x80\xa6',b'rt @bittorrent: \xf0\x9f\xa4\x9d#bittorrent struck a partnership with #huawei in 2020!\n\n#bittorrent  #btt #btfs #dlive #utorrent \n\n@bittorrent @justinsunt\xe2\x80\xa6',"['b', 'rt', 'bittorrent', 'xf0', 'x9f', 'xa4', 'x9d', 'bittorrent', 'struck', 'a', 'partnership', 'with', 'huawei', 'in', '2020', 'n', 'n', 'bittorrent', 'btt', 'btfs', 'dlive', 'utorrent', 'n', 'n', 'bittorrent', 'justinsunt', 'xe2', 'x80', 'xa6']",b rt bittorrent xf0 x9f xa4 x9d bittorrent struck partnership huawei 2020 n n bittorrent btt btfs dlive utorrent n n bittorrent justinsunt xe2 x80 xa6,Neutral
144,2021-03-30 22:31:25,b'RT @defi_hungry: Hello Huawei  when will you produce 5G wifi dongle .....\n\nThis is a picture  of the 4g lte wifi dongle ... we need the 5G\xe2\x80\xa6',b'rt @defi_hungry: hello huawei  when will you produce 5g wifi dongle .....\n\nthis is a picture  of the 4g lte wifi dongle ... we need the 5g\xe2\x80\xa6',"['b', 'rt', 'defi_hungry', 'hello', 'huawei', 'when', 'will', 'you', 'produce', '5g', 'wifi', 'dongle', 'n', 'nthis', 'is', 'a', 'picture', 'of', 'the', '4g', 'lte', 'wifi', 'dongle', 'we', 'need', 'the', '5g', 'xe2', 'x80', 'xa6']",b rt defi_hungry hello huawei produce 5g wifi dongle n nthis picture 4g lte wifi dongle need 5g xe2 x80 xa6,Neutral
145,2021-03-30 22:31:16,"b'\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\nThe song [Azima] is from Huawei Music,you can click the below link to enjoy it. https://t.co/h9mBUovlmJ'","b'\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\nthe song [azima] is from huawei music,you can click the below link to enjoy it. https://t.co/h9mbuovlmj'","['b', 'xf0', 'x9f', 'x8e', 'xbc', 'xf0', 'x9f', 'x8e', 'xbc', 'xf0', 'x9f', 'x8e', 'xbc', 'xf0', 'x9f', 'x8e', 'xbc', 'xf0', 'x9f', 'x8e', 'xbc', 'xf0', 'x9f', 'x96', 'xa4', 'xf0', 'x9f', 'x96', 'xa4', 'xf0', 'x9f', 'x96', 'xa4', 'xf0', 'x9f', 'x96', 'xa4', 'xf0', 'x9f', 'x96', 'xa4', 'xf0', 'x9f', 'x96', 'xa4', 'xf0', 'x9f', 'x96', 'xa4', 'xf0', 'x9f', 'x96', 'xa4', 'nthe', 'song', 'azima', 'is', 'from', 'huawei', 'music', 'you', 'can', 'click', 'the', 'below', 'link', 'to', 'enjoy', 'it', 'https', 't', 'co', 'h9mbuovlmj']",b xf0 x9f x8e xbc xf0 x9f x8e xbc xf0 x9f x8e xbc xf0 x9f x8e xbc xf0 x9f x8e xbc xf0 x9f x96 xa4 xf0 x9f x96 xa4 xf0 x9f x96 xa4 xf0 x9f x96 xa4 xf0 x9f x96 xa4 xf0 x9f x96 xa4 xf0 x9f x96 xa4 xf0 x9f x96 xa4 nthe song azima huawei music click link enjoy http co h9mbuovlmj,Positive
146,2021-03-30 22:30:46,"b'@Dafydd_62 Everytime you use an app on Android, it uses a default version of Google media services (maps, photos et\xe2\x80\xa6 https://t.co/Qnd09buxEP'","b'@dafydd_62 everytime you use an app on android, it uses a default version of google media services (maps, photos et\xe2\x80\xa6 https://t.co/qnd09buxep'","['b', 'dafydd_62', 'everytime', 'you', 'use', 'an', 'app', 'on', 'android', 'it', 'uses', 'a', 'default', 'version', 'of', 'google', 'media', 'services', 'maps', 'photos', 'et', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'qnd09buxep']",b dafydd_62 everytime use app android us default version google medium service map photo et xe2 x80 xa6 http co qnd09buxep,Neutral
147,2021-03-30 22:30:40,b'Hello Huawei  when will you produce 5G wifi dongle .....\n\nThis is a picture  of the 4g lte wifi dongle ... we need\xe2\x80\xa6 https://t.co/gmx6OwygU8',b'hello huawei  when will you produce 5g wifi dongle .....\n\nthis is a picture  of the 4g lte wifi dongle ... we need\xe2\x80\xa6 https://t.co/gmx6owygu8',"['b', 'hello', 'huawei', 'when', 'will', 'you', 'produce', '5g', 'wifi', 'dongle', 'n', 'nthis', 'is', 'a', 'picture', 'of', 'the', '4g', 'lte', 'wifi', 'dongle', 'we', 'need', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'gmx6owygu8']",b hello huawei produce 5g wifi dongle n nthis picture 4g lte wifi dongle need xe2 x80 xa6 http co gmx6owygu8,Neutral
148,2021-03-30 22:29:28,b'@sejwonistrade 1 adet A51 ve 1 adet Huawei p smart 2019',b'@sejwonistrade 1 adet a51 ve 1 adet huawei p smart 2019',"['b', 'sejwonistrade', '1', 'adet', 'a51', 've', '1', 'adet', 'huawei', 'p', 'smart', '2019']",b sejwonistrade 1 adet a51 1 adet huawei p smart 2019,Positive
149,2021-03-30 22:29:28,b'@aanatamez huawei watch fit o un Xiaomi mi watch',b'@aanatamez huawei watch fit o un xiaomi mi watch',"['b', 'aanatamez', 'huawei', 'watch', 'fit', 'o', 'un', 'xiaomi', 'mi', 'watch']",b aanatamez huawei watch fit un xiaomi mi watch,Positive
150,2021-03-30 22:29:21,"b'RT @Yfm: WIN a Huawei P40 Lite with @ShowmaxOnline &amp; MTN! \n\nPost your fave Showmax shows you are watching now, tag us &amp; #ShowmaxandMTNData\xe2\x80\xa6'","b'rt @yfm: win a huawei p40 lite with @showmaxonline &amp; mtn! \n\npost your fave showmax shows you are watching now, tag us &amp; #showmaxandmtndata\xe2\x80\xa6'","['b', 'rt', 'yfm', 'win', 'a', 'huawei', 'p40', 'lite', 'with', 'showmaxonline', 'amp', 'mtn', 'n', 'npost', 'your', 'fave', 'showmax', 'shows', 'you', 'are', 'watching', 'now', 'tag', 'us', 'amp', 'showmaxandmtndata', 'xe2', 'x80', 'xa6']",b rt yfm win huawei p40 lite showmaxonline amp mtn n npost fave showmax show watching tag u amp showmaxandmtndata xe2 x80 xa6,Positive
