,date,text,Comment,Word_Tok,CommentAferPreproc,sentiment
263,2021-03-19 23:20:14,b'\xf0\x9f\x91\x8d on @YouTube: Samsung Galaxy A72 - A BIG Improvement over the Galaxy A71 https://t.co/Cu4linecka',b'\xf0\x9f\x91\x8d on @youtube: samsung galaxy a72 - a big improvement over the galaxy a71 https://t.co/cu4linecka',"['b', 'xf0', 'x9f', 'x91', 'x8d', 'on', 'youtube', 'samsung', 'galaxy', 'a72', 'a', 'big', 'improvement', 'over', 'the', 'galaxy', 'a71', 'https', 't', 'co', 'cu4linecka']",b xf0 x9f x91 x8d youtube samsung galaxy a72 big improvement galaxy a71 http co cu4linecka,Neutral
264,2021-03-19 23:20:12,b'RT @FrecoWang: Finally here comes the new #Giveaway\n\nWIN THESE 16 Samsung Galaxy Note20 Ultra(GIVEAWAY)! https://t.co/aunEtnJhE6 via @YouTu\xe2\x80\xa6',b'rt @frecowang: finally here comes the new #giveaway\n\nwin these 16 samsung galaxy note20 ultra(giveaway)! https://t.co/aunetnjhe6 via @youtu\xe2\x80\xa6',"['b', 'rt', 'frecowang', 'finally', 'here', 'comes', 'the', 'new', 'giveaway', 'n', 'nwin', 'these', '16', 'samsung', 'galaxy', 'note20', 'ultra', 'giveaway', 'https', 't', 'co', 'aunetnjhe6', 'via', 'youtu', 'xe2', 'x80', 'xa6']",b rt frecowang finally come new giveaway n nwin 16 samsung galaxy note20 ultra giveaway http co aunetnjhe6 via youtu xe2 x80 xa6,Positive
265,2021-03-19 23:19:57,b'samsung a52 vs redmi note 10 pro\n\nsamsung\n- camera\n- audio\n- EARPHONE JACK\n- design\n\nredmi\n- display\n- battery\n- price\n- fingerprint sensor',b'samsung a52 vs redmi note 10 pro\n\nsamsung\n- camera\n- audio\n- earphone jack\n- design\n\nredmi\n- display\n- battery\n- price\n- fingerprint sensor',"['b', 'samsung', 'a52', 'vs', 'redmi', 'note', '10', 'pro', 'n', 'nsamsung', 'n', 'camera', 'n', 'audio', 'n', 'earphone', 'jack', 'n', 'design', 'n', 'nredmi', 'n', 'display', 'n', 'battery', 'n', 'price', 'n', 'fingerprint', 'sensor']",b samsung a52 v redmi note 10 pro n nsamsung n camera n audio n earphone jack n design n nredmi n display n battery n price n fingerprint sensor,Neutral
266,2021-03-19 23:19:56,b'@JavonReal2 My one is a samsung qled 65',b'@javonreal2 my one is a samsung qled 65',"['b', 'javonreal2', 'my', 'one', 'is', 'a', 'samsung', 'qled', '65']",b javonreal2 one samsung qled 65,Neutral
267,2021-03-19 23:19:55,b'@TheGalox_ Hackintosh\nBut I\xe2\x80\x99d be down for a Samsung laptop with macos',b'@thegalox_ hackintosh\nbut i\xe2\x80\x99d be down for a samsung laptop with macos',"['b', 'thegalox_', 'hackintosh', 'nbut', 'i', 'xe2', 'x80', 'x99d', 'be', 'down', 'for', 'a', 'samsung', 'laptop', 'with', 'macos']",b thegalox_ hackintosh nbut xe2 x80 x99d samsung laptop macos,Neutral
268,2021-03-19 23:19:32,b'@AussieAntics its probably cause the cups are sponsered by samsung',b'@aussieantics its probably cause the cups are sponsered by samsung',"['b', 'aussieantics', 'its', 'probably', 'cause', 'the', 'cups', 'are', 'sponsered', 'by', 'samsung']",b aussieantics probably cause cup sponsered samsung,Neutral
269,2021-03-19 23:19:10,b'\xf0\x9f\x91\x8d on @YouTube: VRS Design Case Line up for the Samsung S21 Ultra https://t.co/DPFCsbQyuu',b'\xf0\x9f\x91\x8d on @youtube: vrs design case line up for the samsung s21 ultra https://t.co/dpfcsbqyuu',"['b', 'xf0', 'x9f', 'x91', 'x8d', 'on', 'youtube', 'vrs', 'design', 'case', 'line', 'up', 'for', 'the', 'samsung', 's21', 'ultra', 'https', 't', 'co', 'dpfcsbqyuu']",b xf0 x9f x91 x8d youtube vrs design case line samsung s21 ultra http co dpfcsbqyuu,Neutral
270,2021-03-19 23:19:08,"b'@AussieAntics No, this cup is sponsored by Samsung, not epic'","b'@aussieantics no, this cup is sponsored by samsung, not epic'","['b', 'aussieantics', 'no', 'this', 'cup', 'is', 'sponsored', 'by', 'samsung', 'not', 'epic']",b aussieantics cup sponsored samsung epic,Positive
271,2021-03-19 23:19:02,b'This folding iPhone explores a clamshell format like the Samsung Galaxy Z Flip and the Moto RAZR https://t.co/YC3nvD6dE0',b'this folding iphone explores a clamshell format like the samsung galaxy z flip and the moto razr https://t.co/yc3nvd6de0',"['b', 'this', 'folding', 'iphone', 'explores', 'a', 'clamshell', 'format', 'like', 'the', 'samsung', 'galaxy', 'z', 'flip', 'and', 'the', 'moto', 'razr', 'https', 't', 'co', 'yc3nvd6de0']",b folding iphone explores clamshell format like samsung galaxy z flip moto razr http co yc3nvd6de0,Neutral
272,2021-03-19 23:18:53,b'RT @taehyungpic: \xf0\x9f\x93\x82 SAMSUNG X #BTS \xf0\x9f\x90\xaf\xf0\x9f\x90\xbb\n\n#\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xeb\x85\x84\xeb\x8b\xa8 #\xeb\xb7\x94 #V #BTSV #TAEHYUNG https://t.co/xAfpBsFRH0',b'rt @taehyungpic: \xf0\x9f\x93\x82 samsung x #bts \xf0\x9f\x90\xaf\xf0\x9f\x90\xbb\n\n#\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xeb\x85\x84\xeb\x8b\xa8 #\xeb\xb7\x94 #v #btsv #taehyung https://t.co/xafpbsfrh0',"['b', 'rt', 'taehyungpic', 'xf0', 'x9f', 'x93', 'x82', 'samsung', 'x', 'bts', 'xf0', 'x9f', 'x90', 'xaf', 'xf0', 'x9f', 'x90', 'xbb', 'n', 'n', 'xeb', 'xb0', 'xa9', 'xed', 'x83', 'x84', 'xec', 'x86', 'x8c', 'xeb', 'x85', 'x84', 'xeb', 'x8b', 'xa8', 'xeb', 'xb7', 'x94', 'v', 'btsv', 'taehyung', 'https', 't', 'co', 'xafpbsfrh0']",b rt taehyungpic xf0 x9f x93 x82 samsung x bts xf0 x9f x90 xaf xf0 x9f x90 xbb n n xeb xb0 xa9 xed x83 x84 xec x86 x8c xeb x85 x84 xeb x8b xa8 xeb xb7 x94 v btsv taehyung http co xafpbsfrh0,Neutral
273,2021-03-19 23:18:51,b'RT @GregglesTV: Where did Live Focus Photo and Live Focus Video go on your Samsung phone??\n\nMy video: \nhttps://t.co/oewKBZzA4O\n\n*Buy Galaxy\xe2\x80\xa6',b'rt @gregglestv: where did live focus photo and live focus video go on your samsung phone??\n\nmy video: \nhttps://t.co/oewkbzza4o\n\n*buy galaxy\xe2\x80\xa6',"['b', 'rt', 'gregglestv', 'where', 'did', 'live', 'focus', 'photo', 'and', 'live', 'focus', 'video', 'go', 'on', 'your', 'samsung', 'phone', 'n', 'nmy', 'video', 'nhttps', 't', 'co', 'oewkbzza4o', 'n', 'n', 'buy', 'galaxy', 'xe2', 'x80', 'xa6']",b rt gregglestv live focus photo live focus video go samsung phone n nmy video nhttps co oewkbzza4o n n buy galaxy xe2 x80 xa6,Positive
274,2021-03-19 23:18:44,b'RT @MiryeLee1: \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 Do not confuse and interfere with international peace reform. A conspiracy prosecutor who stole money believes in Samsun\xe2\x80\xa6',b'rt @miryelee1: \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 do not confuse and interfere with international peace reform. a conspiracy prosecutor who stole money believes in samsun\xe2\x80\xa6',"['b', 'rt', 'miryelee1', 'xf0', 'x9f', 'x9a', 'xa8', 'xf0', 'x9f', 'x9a', 'xa8', 'xf0', 'x9f', 'x9a', 'xa8', 'do', 'not', 'confuse', 'and', 'interfere', 'with', 'international', 'peace', 'reform', 'a', 'conspiracy', 'prosecutor', 'who', 'stole', 'money', 'believes', 'in', 'samsun', 'xe2', 'x80', 'xa6']",b rt miryelee1 xf0 x9f x9a xa8 xf0 x9f x9a xa8 xf0 x9f x9a xa8 confuse interfere international peace reform conspiracy prosecutor stole money belief samsun xe2 x80 xa6,Neutral
275,2021-03-19 23:18:32,b'This folding iPhone explores a clamshell format like the Samsung Galaxy Z Flip and the Moto RAZR https://t.co/Lkaj6bpVrw',b'this folding iphone explores a clamshell format like the samsung galaxy z flip and the moto razr https://t.co/lkaj6bpvrw',"['b', 'this', 'folding', 'iphone', 'explores', 'a', 'clamshell', 'format', 'like', 'the', 'samsung', 'galaxy', 'z', 'flip', 'and', 'the', 'moto', 'razr', 'https', 't', 'co', 'lkaj6bpvrw']",b folding iphone explores clamshell format like samsung galaxy z flip moto razr http co lkaj6bpvrw,Neutral
276,2021-03-19 23:18:29,b'@sootsamwitch Almost everything about them are the opposite of eachother for example like Wilbur has hair and jack\xe2\x80\xa6 https://t.co/kExFF3DTEa',b'@sootsamwitch almost everything about them are the opposite of eachother for example like wilbur has hair and jack\xe2\x80\xa6 https://t.co/kexff3dtea',"['b', 'sootsamwitch', 'almost', 'everything', 'about', 'them', 'are', 'the', 'opposite', 'of', 'eachother', 'for', 'example', 'like', 'wilbur', 'has', 'hair', 'and', 'jack', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'kexff3dtea']",b sootsamwitch almost everything opposite eachother example like wilbur hair jack xe2 x80 xa6 http co kexff3dtea,Neutral
277,2021-03-19 23:18:29,b'samsung a20 https://t.co/qy2qrTikpX',b'samsung a20 https://t.co/qy2qrtikpx',"['b', 'samsung', 'a20', 'https', 't', 'co', 'qy2qrtikpx']",b samsung a20 http co qy2qrtikpx,Neutral
278,2021-03-19 23:18:29,b'@AussieAntics if the prize pool was sponsored by samsung then no?',b'@aussieantics if the prize pool was sponsored by samsung then no?',"['b', 'aussieantics', 'if', 'the', 'prize', 'pool', 'was', 'sponsored', 'by', 'samsung', 'then', 'no']",b aussieantics prize pool sponsored samsung,Neutral
279,2021-03-19 23:18:19,b'RT @GregglesTV: Where did Live Focus Photo and Live Focus Video go on your Samsung phone??\n\nMy video: \nhttps://t.co/oewKBZzA4O\n\n*Buy Galaxy\xe2\x80\xa6',b'rt @gregglestv: where did live focus photo and live focus video go on your samsung phone??\n\nmy video: \nhttps://t.co/oewkbzza4o\n\n*buy galaxy\xe2\x80\xa6',"['b', 'rt', 'gregglestv', 'where', 'did', 'live', 'focus', 'photo', 'and', 'live', 'focus', 'video', 'go', 'on', 'your', 'samsung', 'phone', 'n', 'nmy', 'video', 'nhttps', 't', 'co', 'oewkbzza4o', 'n', 'n', 'buy', 'galaxy', 'xe2', 'x80', 'xa6']",b rt gregglestv live focus photo live focus video go samsung phone n nmy video nhttps co oewkbzza4o n n buy galaxy xe2 x80 xa6,Positive
280,2021-03-19 23:18:16,"b'@AussieAntics probably no console this is sponsored by samsung, we all know epic wont put that much into console'","b'@aussieantics probably no console this is sponsored by samsung, we all know epic wont put that much into console'","['b', 'aussieantics', 'probably', 'no', 'console', 'this', 'is', 'sponsored', 'by', 'samsung', 'we', 'all', 'know', 'epic', 'wont', 'put', 'that', 'much', 'into', 'console']",b aussieantics probably console sponsored samsung know epic wont put much console,Positive
281,2021-03-19 23:18:15,"b'Samsung Galaxy J2 Price in India, Features, Camera Details, Samsung Galaxy J2 Full Specification and Launch\xc2\xa0Date. https://t.co/GkDyeERjNs'","b'samsung galaxy j2 price in india, features, camera details, samsung galaxy j2 full specification and launch\xc2\xa0date. https://t.co/gkdyeerjns'","['b', 'samsung', 'galaxy', 'j2', 'price', 'in', 'india', 'features', 'camera', 'details', 'samsung', 'galaxy', 'j2', 'full', 'specification', 'and', 'launch', 'xc2', 'xa0date', 'https', 't', 'co', 'gkdyeerjns']",b samsung galaxy j2 price india feature camera detail samsung galaxy j2 full specification launch xc2 xa0date http co gkdyeerjns,Positive
282,2021-03-19 23:18:02,b'Where did Live Focus Photo and Live Focus Video go on your Samsung phone??\n\nMy video: \nhttps://t.co/oewKBZzA4O\n\n*Bu\xe2\x80\xa6 https://t.co/TW3AMUhDPU',b'where did live focus photo and live focus video go on your samsung phone??\n\nmy video: \nhttps://t.co/oewkbzza4o\n\n*bu\xe2\x80\xa6 https://t.co/tw3amuhdpu',"['b', 'where', 'did', 'live', 'focus', 'photo', 'and', 'live', 'focus', 'video', 'go', 'on', 'your', 'samsung', 'phone', 'n', 'nmy', 'video', 'nhttps', 't', 'co', 'oewkbzza4o', 'n', 'n', 'bu', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'tw3amuhdpu']",b live focus photo live focus video go samsung phone n nmy video nhttps co oewkbzza4o n n bu xe2 x80 xa6 http co tw3amuhdpu,Positive
283,2021-03-19 23:17:59,b'RT @taehyungpic: \xf0\x9f\x93\x82 SAMSUNG X #BTS \xf0\x9f\x90\xaf\xf0\x9f\x90\xbb\n\n#\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xeb\x85\x84\xeb\x8b\xa8 #\xeb\xb7\x94 #V #BTSV #TAEHYUNG https://t.co/xAfpBsFRH0',b'rt @taehyungpic: \xf0\x9f\x93\x82 samsung x #bts \xf0\x9f\x90\xaf\xf0\x9f\x90\xbb\n\n#\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xeb\x85\x84\xeb\x8b\xa8 #\xeb\xb7\x94 #v #btsv #taehyung https://t.co/xafpbsfrh0',"['b', 'rt', 'taehyungpic', 'xf0', 'x9f', 'x93', 'x82', 'samsung', 'x', 'bts', 'xf0', 'x9f', 'x90', 'xaf', 'xf0', 'x9f', 'x90', 'xbb', 'n', 'n', 'xeb', 'xb0', 'xa9', 'xed', 'x83', 'x84', 'xec', 'x86', 'x8c', 'xeb', 'x85', 'x84', 'xeb', 'x8b', 'xa8', 'xeb', 'xb7', 'x94', 'v', 'btsv', 'taehyung', 'https', 't', 'co', 'xafpbsfrh0']",b rt taehyungpic xf0 x9f x93 x82 samsung x bts xf0 x9f x90 xaf xf0 x9f x90 xbb n n xeb xb0 xa9 xed x83 x84 xec x86 x8c xeb x85 x84 xeb x8b xa8 xeb xb7 x94 v btsv taehyung http co xafpbsfrh0,Neutral
284,2021-03-19 23:17:59,b'RT @taehyungpic: \xf0\x9f\x93\x82 SAMSUNG X #BTS \xf0\x9f\x90\xaf\xf0\x9f\x90\xbb\n\n#\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xeb\x85\x84\xeb\x8b\xa8 #\xeb\xb7\x94 #V #BTSV #TAEHYUNG https://t.co/xAfpBsFRH0',b'rt @taehyungpic: \xf0\x9f\x93\x82 samsung x #bts \xf0\x9f\x90\xaf\xf0\x9f\x90\xbb\n\n#\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xeb\x85\x84\xeb\x8b\xa8 #\xeb\xb7\x94 #v #btsv #taehyung https://t.co/xafpbsfrh0',"['b', 'rt', 'taehyungpic', 'xf0', 'x9f', 'x93', 'x82', 'samsung', 'x', 'bts', 'xf0', 'x9f', 'x90', 'xaf', 'xf0', 'x9f', 'x90', 'xbb', 'n', 'n', 'xeb', 'xb0', 'xa9', 'xed', 'x83', 'x84', 'xec', 'x86', 'x8c', 'xeb', 'x85', 'x84', 'xeb', 'x8b', 'xa8', 'xeb', 'xb7', 'x94', 'v', 'btsv', 'taehyung', 'https', 't', 'co', 'xafpbsfrh0']",b rt taehyungpic xf0 x9f x93 x82 samsung x bts xf0 x9f x90 xaf xf0 x9f x90 xbb n n xeb xb0 xa9 xed x83 x84 xec x86 x8c xeb x85 x84 xeb x8b xa8 xeb xb7 x94 v btsv taehyung http co xafpbsfrh0,Neutral
285,2021-03-19 23:17:58,"b""@TheUnproPro That doesnt sound like it should be happening...I'm on a samsung, running the androids...""","b""@theunpropro that doesnt sound like it should be happening...i'm on a samsung, running the androids...""","['b', 'theunpropro', 'that', 'doesnt', 'sound', 'like', 'it', 'should', 'be', 'happening', 'i', 'm', 'on', 'a', 'samsung', 'running', 'the', 'androids']",b theunpropro doesnt sound like happening samsung running android,Positive
286,2021-03-19 23:17:35,"b'RT @BUTobaccoFree: *MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""Samsung Galaxy Tablet w/ Accessories"" to o\xe2\x80\xa6'","b'rt @butobaccofree: *must be a mississippi resident* this month bu tobacco free is giving away a ""samsung galaxy tablet w/ accessories"" to o\xe2\x80\xa6'","['b', 'rt', 'butobaccofree', 'must', 'be', 'a', 'mississippi', 'resident', 'this', 'month', 'bu', 'tobacco', 'free', 'is', 'giving', 'away', 'a', 'samsung', 'galaxy', 'tablet', 'w', 'accessories', 'to', 'o', 'xe2', 'x80', 'xa6']",b rt butobaccofree must mississippi resident month bu tobacco free giving away samsung galaxy tablet w accessory xe2 x80 xa6,Positive
287,2021-03-19 23:17:18,b'@SamsungIndia Pls explain Why 5G Not Launched in India Looks Like Samsung Wants To Dump Junk Scrap On Indians Will\xe2\x80\xa6 https://t.co/czwGK2DEPR',b'@samsungindia pls explain why 5g not launched in india looks like samsung wants to dump junk scrap on indians will\xe2\x80\xa6 https://t.co/czwgk2depr',"['b', 'samsungindia', 'pls', 'explain', 'why', '5g', 'not', 'launched', 'in', 'india', 'looks', 'like', 'samsung', 'wants', 'to', 'dump', 'junk', 'scrap', 'on', 'indians', 'will', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'czwgk2depr']",b samsungindia pls explain 5g launched india look like samsung want dump junk scrap indian xe2 x80 xa6 http co czwgk2depr,Neutral
288,2021-03-19 23:16:32,"b'RT @sakitechonline: In appreciation of getting my 1,000,000 subscriber Youtube play button, I am giving away a Samsung Galaxy Buds Live in\xe2\x80\xa6'","b'rt @sakitechonline: in appreciation of getting my 1,000,000 subscriber youtube play button, i am giving away a samsung galaxy buds live in\xe2\x80\xa6'","['b', 'rt', 'sakitechonline', 'in', 'appreciation', 'of', 'getting', 'my', '1', '000', '000', 'subscriber', 'youtube', 'play', 'button', 'i', 'am', 'giving', 'away', 'a', 'samsung', 'galaxy', 'buds', 'live', 'in', 'xe2', 'x80', 'xa6']",b rt sakitechonline appreciation getting 1 000 000 subscriber youtube play button giving away samsung galaxy bud live xe2 x80 xa6,Positive
289,2021-03-19 23:16:14,"b""@SamsungMobile @abbyrartistry don't buy anything from samsung directly, they have horrible customer service and if\xe2\x80\xa6 https://t.co/r1rhvRg1qt""","b""@samsungmobile @abbyrartistry don't buy anything from samsung directly, they have horrible customer service and if\xe2\x80\xa6 https://t.co/r1rhvrg1qt""","['b', 'samsungmobile', 'abbyrartistry', 'don', 't', 'buy', 'anything', 'from', 'samsung', 'directly', 'they', 'have', 'horrible', 'customer', 'service', 'and', 'if', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'r1rhvrg1qt']",b samsungmobile abbyrartistry buy anything samsung directly horrible customer service xe2 x80 xa6 http co r1rhvrg1qt,Negative
290,2021-03-19 23:16:12,b'Samsung Tab A tablet https://t.co/OUYocAcniF',b'samsung tab a tablet https://t.co/ouyocacnif',"['b', 'samsung', 'tab', 'a', 'tablet', 'https', 't', 'co', 'ouyocacnif']",b samsung tab tablet http co ouyocacnif,Neutral
291,2021-03-19 23:16:12,"b""@SamsungMobile @abbyrartistry don't buy anything from samsung directly, they have horrible customer service and if\xe2\x80\xa6 https://t.co/D3XcRpVXD4""","b""@samsungmobile @abbyrartistry don't buy anything from samsung directly, they have horrible customer service and if\xe2\x80\xa6 https://t.co/d3xcrpvxd4""","['b', 'samsungmobile', 'abbyrartistry', 'don', 't', 'buy', 'anything', 'from', 'samsung', 'directly', 'they', 'have', 'horrible', 'customer', 'service', 'and', 'if', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'd3xcrpvxd4']",b samsungmobile abbyrartistry buy anything samsung directly horrible customer service xe2 x80 xa6 http co d3xcrpvxd4,Negative
292,2021-03-19 23:16:07,"b""@SamsungMobile don't buy anything from samsung directly, they have horrible customer service and if anything goes w\xe2\x80\xa6 https://t.co/jyoCecE4oX""","b""@samsungmobile don't buy anything from samsung directly, they have horrible customer service and if anything goes w\xe2\x80\xa6 https://t.co/jyocece4ox""","['b', 'samsungmobile', 'don', 't', 'buy', 'anything', 'from', 'samsung', 'directly', 'they', 'have', 'horrible', 'customer', 'service', 'and', 'if', 'anything', 'goes', 'w', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'jyocece4ox']",b samsungmobile buy anything samsung directly horrible customer service anything go w xe2 x80 xa6 http co jyocece4ox,Negative
293,2021-03-19 23:15:55,b'RT @Mitesh_Engr: Samsung Engineering memory. Seoul 2012-15\n\nMy basic capital for trading came from this organisation. https://t.co/tvactbkD\xe2\x80\xa6',b'rt @mitesh_engr: samsung engineering memory. seoul 2012-15\n\nmy basic capital for trading came from this organisation. https://t.co/tvactbkd\xe2\x80\xa6',"['b', 'rt', 'mitesh_engr', 'samsung', 'engineering', 'memory', 'seoul', '2012', '15', 'n', 'nmy', 'basic', 'capital', 'for', 'trading', 'came', 'from', 'this', 'organisation', 'https', 't', 'co', 'tvactbkd', 'xe2', 'x80', 'xa6']",b rt mitesh_engr samsung engineering memory seoul 2012 15 n nmy basic capital trading came organisation http co tvactbkd xe2 x80 xa6,Neutral
294,2021-03-19 23:15:49,"b'@VetTechTrader Like, they can either make much higher margins by gouging small volume buyer, or take lower margins\xe2\x80\xa6 https://t.co/i3P5IfCpkY'","b'@vettechtrader like, they can either make much higher margins by gouging small volume buyer, or take lower margins\xe2\x80\xa6 https://t.co/i3p5ifcpky'","['b', 'vettechtrader', 'like', 'they', 'can', 'either', 'make', 'much', 'higher', 'margins', 'by', 'gouging', 'small', 'volume', 'buyer', 'or', 'take', 'lower', 'margins', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'i3p5ifcpky']",b vettechtrader like either make much higher margin gouging small volume buyer take lower margin xe2 x80 xa6 http co i3p5ifcpky,Neutral
295,2021-03-19 23:15:47,"b""@SamsungUS @AnneMunition don't buy anything from samsung directly, they have horrible customer service and if anyth\xe2\x80\xa6 https://t.co/MzJeyOOH99""","b""@samsungus @annemunition don't buy anything from samsung directly, they have horrible customer service and if anyth\xe2\x80\xa6 https://t.co/mzjeyooh99""","['b', 'samsungus', 'annemunition', 'don', 't', 'buy', 'anything', 'from', 'samsung', 'directly', 'they', 'have', 'horrible', 'customer', 'service', 'and', 'if', 'anyth', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'mzjeyooh99']",b samsungus annemunition buy anything samsung directly horrible customer service anyth xe2 x80 xa6 http co mzjeyooh99,Negative
296,2021-03-19 23:15:41,b'NewsDesk Shop - Magnetic Wireless bluetooth Earphone XT11 https://t.co/VQ8sbrMwmd https://t.co/Px44N56D3N',b'newsdesk shop - magnetic wireless bluetooth earphone xt11 https://t.co/vq8sbrmwmd https://t.co/px44n56d3n',"['b', 'newsdesk', 'shop', 'magnetic', 'wireless', 'bluetooth', 'earphone', 'xt11', 'https', 't', 'co', 'vq8sbrmwmd', 'https', 't', 'co', 'px44n56d3n']",b newsdesk shop magnetic wireless bluetooth earphone xt11 http co vq8sbrmwmd http co px44n56d3n,Neutral
297,2021-03-19 23:15:33,b'RT @pcper: Shortages At Samsung Delay The Next Note https://t.co/gIVvONR0Gj',b'rt @pcper: shortages at samsung delay the next note https://t.co/givvonr0gj',"['b', 'rt', 'pcper', 'shortages', 'at', 'samsung', 'delay', 'the', 'next', 'note', 'https', 't', 'co', 'givvonr0gj']",b rt pcper shortage samsung delay next note http co givvonr0gj,Neutral
298,2021-03-19 23:15:21,"b""@SamsungUS @babycbabyc don't buy anything from samsung directly, they have horrible customer service and if anythin\xe2\x80\xa6 https://t.co/R2X4SMYvr4""","b""@samsungus @babycbabyc don't buy anything from samsung directly, they have horrible customer service and if anythin\xe2\x80\xa6 https://t.co/r2x4smyvr4""","['b', 'samsungus', 'babycbabyc', 'don', 't', 'buy', 'anything', 'from', 'samsung', 'directly', 'they', 'have', 'horrible', 'customer', 'service', 'and', 'if', 'anythin', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'r2x4smyvr4']",b samsungus babycbabyc buy anything samsung directly horrible customer service anythin xe2 x80 xa6 http co r2x4smyvr4,Negative
299,2021-03-19 23:15:12,"b""@SamsungUS @thedailykelsey don't buy anything from samsung directly, they have horrible customer service and if any\xe2\x80\xa6 https://t.co/hJWelEMefI""","b""@samsungus @thedailykelsey don't buy anything from samsung directly, they have horrible customer service and if any\xe2\x80\xa6 https://t.co/hjwelemefi""","['b', 'samsungus', 'thedailykelsey', 'don', 't', 'buy', 'anything', 'from', 'samsung', 'directly', 'they', 'have', 'horrible', 'customer', 'service', 'and', 'if', 'any', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'hjwelemefi']",b samsungus thedailykelsey buy anything samsung directly horrible customer service xe2 x80 xa6 http co hjwelemefi,Negative
300,2021-03-19 23:15:10,"b""It's March 20, 2021 at 12:15AM to buy a #oneplus #device #smoothos #90hz #oneplus8tpro #neversettle #beyondthespeed\xe2\x80\xa6 https://t.co/Ac2hJ5KrGv""","b""it's march 20, 2021 at 12:15am to buy a #oneplus #device #smoothos #90hz #oneplus8tpro #neversettle #beyondthespeed\xe2\x80\xa6 https://t.co/ac2hj5krgv""","['b', 'it', 's', 'march', '20', '2021', 'at', '12', '15am', 'to', 'buy', 'a', 'oneplus', 'device', 'smoothos', '90hz', 'oneplus8tpro', 'neversettle', 'beyondthespeed', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'ac2hj5krgv']",b march 20 2021 12 15am buy oneplus device smoothos 90hz oneplus8tpro neversettle beyondthespeed xe2 x80 xa6 http co ac2hj5krgv,Neutral
301,2021-03-19 23:15:04,"b""@SamsungUS don't buy anything from samsung directly, they have horrible customer service and if anything goes wrong\xe2\x80\xa6 https://t.co/jF5z1l9uiy""","b""@samsungus don't buy anything from samsung directly, they have horrible customer service and if anything goes wrong\xe2\x80\xa6 https://t.co/jf5z1l9uiy""","['b', 'samsungus', 'don', 't', 'buy', 'anything', 'from', 'samsung', 'directly', 'they', 'have', 'horrible', 'customer', 'service', 'and', 'if', 'anything', 'goes', 'wrong', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'jf5z1l9uiy']",b samsungus buy anything samsung directly horrible customer service anything go wrong xe2 x80 xa6 http co jf5z1l9uiy,Negative
302,2021-03-19 23:15:04,b'\xf0\x9f\x98\x8d Sprig Anti-Spy Hot Bending Curved Tempered Glass for Samsung Galaxy Note 9 (Black) \xf0\x9f\x98\x8d\nby Sprig price starting from\xe2\x80\xa6 https://t.co/QQrF5dFMkw',b'\xf0\x9f\x98\x8d sprig anti-spy hot bending curved tempered glass for samsung galaxy note 9 (black) \xf0\x9f\x98\x8d\nby sprig price starting from\xe2\x80\xa6 https://t.co/qqrf5dfmkw',"['b', 'xf0', 'x9f', 'x98', 'x8d', 'sprig', 'anti', 'spy', 'hot', 'bending', 'curved', 'tempered', 'glass', 'for', 'samsung', 'galaxy', 'note', '9', 'black', 'xf0', 'x9f', 'x98', 'x8d', 'nby', 'sprig', 'price', 'starting', 'from', 'xe2', 'x80', 'xa6', 'https', 't', 'co', 'qqrf5dfmkw']",b xf0 x9f x98 x8d sprig anti spy hot bending curved tempered glass samsung galaxy note 9 black xf0 x9f x98 x8d nby sprig price starting xe2 x80 xa6 http co qqrf5dfmkw,Positive
